date,id,name,y_items,y_actual_cost,total_list_size
01/05/2018,P84055,MERSEYBANK SURGERY,67,324.75,2680
01/05/2018,P84048,TREGENNA GROUP PRACTICE,164,398.65,6500
01/05/2018,P84045,THE PARK MEDICAL CENTRE,131,351.42,5144
01/05/2018,P84049,THE AVENUE MEDICAL CENTRE,271,872.39,10365
01/05/2018,P84689,LONGSIGHT MEDICAL PRACTICE,125,354.63,4735
01/05/2018,P84059,LIME SQUARE MEDICAL CENTRE,152,676.22,5726
01/05/2018,Y02325,CHARLESTOWN MD,104,362.12,3897
01/05/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,106,310.76,3878
01/05/2018,P84004,FIVE OAKS FAMILIY PRACTICE,254,773.62,9197
01/05/2018,P84054,WHITLEY ROAD MEDICAL CENTRE,184,372.98,6648
01/05/2018,P84024,BOWLAND MEDICAL PRACTICE,215,571.43,7744
01/05/2018,P84637,DR KHAN'S PRACTICE,76,258.5,2714
01/05/2018,P84028,GORTON MEDICAL CENTRE,241,452.52,8416
01/05/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,141,236.13,4358
01/05/2018,P84062,BROOKDALE SURGERY,77,77.38,2375
01/05/2018,P84040,CONRAN MEDICAL CENTRE,210,413.27,6423
01/05/2018,P84025,ST GEORGE'S MEDICAL CENTRE,240,551.05,7006
01/05/2018,P84690,DAM HEAD MEDICAL CENTRE,96,166.6,2787
01/05/2018,P84029,BENCHILL MEDICAL PRACTICE,333,815.86,9648
01/05/2018,P84014,RK MEDICAL PRACTICE,169,299.48,4718
01/05/2018,Y02890,HAWTHORN MC,266,686.96,5109
01/05/2018,Y02849,CITY HEALTH CENTRE,695,1519.76,12094
01/05/2018,P84639,FALLOWFIELD MEDICAL CENTRE,154,296.81,2212
01/06/2018,P84005,THE VALLANCE CENTRE,54,86.45,8490
01/06/2018,P84018,MAULDETH MEDICAL CENTRE,43,49.78,6187
01/06/2018,P84683,THE DOC'S SURGERY,59,99.62,7806
01/06/2018,P84630,THE ARCH MEDICAL PRACTICE,138,342.64,17763
01/06/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,203,485.36,22681
01/06/2018,P84665,AL-SHIFA MEDICAL CENTRE,25,29.85,2746
01/06/2018,P84631,ARTANE MEDICAL CENTRE,18,40.13,1912
01/06/2018,P84023,SURREY LODGE PRACTICE,81,295.56,8290
01/06/2018,P84026,DICKENSON ROAD MEDICAL CENTRE,73,131.79,7320
01/06/2018,P84034,BARLOW MEDICAL CENTRE,152,484.09,14730
01/06/2018,P84039,THE RANGE MEDICAL CENTRE,83,157.17,8025
01/06/2018,P84035,BODEY MEDICAL CENTRE,181,530.6,16736
01/06/2018,P84669,CORNBROOK MEDICAL PRACTICE,138,364.85,12467
01/06/2018,P84068,CHORLTON FAMILY PRACTICE,170,736.8,15274
01/06/2018,P84616,MANCHESTER MEDICAL,83,186.87,7320
01/06/2018,P84652,CORKLAND ROAD MEDICAL PRACTICE,86,209.19,7492
01/06/2018,P84626,WILMSLOW ROAD SURGERY,55,188.93,4671
01/06/2018,P84635,THE WHITSWOOD PRACTICE,48,164.79,3988
01/06/2018,P84017,LADYBARN GROUP PRACTICE,131,287.72,10701
01/06/2018,P84064,NEW ISLINGTON MEDICAL CENTRE,71,227.01,5768
01/06/2018,P84650,THE ALEXANDRA PRACTICE,75,177.7,5799
01/06/2018,P84022,KINGSWAY MEDICAL PRACTICE,81,257.84,6066
01/06/2018,P84027,WEST POINT MEDICAL CENTRE,99,307.46,7358
01/06/2018,Y02520,SIMPSON MEDICAL PRACTICE,79,365.68,5627
01/06/2018,P84009,AILSA CRAIG MEDICAL CENTRE,149,321.71,10584
01/06/2018,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,197,322.84,13966
01/06/2018,P84050,MOUNT ROAD SURGERY,115,375.92,8031
01/06/2018,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,153,321.24,10430
01/06/2018,P84053,ASHCROFT SURGERY,120,298.75,8024
01/06/2018,P84056,PRINCESS ROAD SURGERY,79,132.35,5006
01/06/2018,P84038,ASHVILLE SURGERY,149,652.4,9391
01/06/2018,Y01695,MP VICTORIA MILL,42,73.48,2585
01/06/2018,P84061,BROOKLANDS MEDICAL PRACTICE,98,249.91,5940
01/06/2018,P84012,NORTHENDEN GROUP PRACTICE,169,441.37,10099
01/06/2018,P84043,CORNISHWAY GROUP PRACTICE,155,368.84,9129
01/06/2018,P84074,WELLFIELD MEDICAL CENTRE,171,465.73,10045
01/06/2018,P84682,BURNAGE HEALTHCARE PRACTICE,40,75.51,2322
01/06/2018,P84071,WILBRAHAM SURGERY,77,167.79,4410
01/06/2018,P84010,THE BORCHARDT MEDICAL CENTRE,185,556.24,10469
01/06/2018,P84684,JOLLY MEDICAL CENTRE,68,255.39,3820
01/06/2018,P84042,FLORENCE HOUSE MEDICAL PRACTICE,168,429.21,9417
01/06/2018,P84016,LEVENSHULME MEDICAL PRACTICE,141,275.46,7835
01/06/2018,P84030,NEW COLLEGIATE MEDICAL CENTRE,252,805.82,13936
01/06/2018,P84051,EASTLANDS MEDICAL CENTRE,96,217.94,5306
01/06/2018,Y02960,NEW BANK HEALTH,107,367.19,5858
01/06/2018,P84070,NEWTON HEATH MEDICAL CENTRE,121,351.83,6623
01/06/2018,P84672,WOODLANDS MEDICAL PRACTICE,60,196.25,3279
01/06/2018,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,219,642.13,11949
01/06/2018,P84020,PEEL HALL MEDICAL CENTRE,168,491.8,9119
01/06/2018,P84640,QUEENS MEDICAL CENTRE,72,212.34,3876
01/06/2018,P84679,WILLOWBANK SURGERY,33,170.23,1774
01/06/2018,P84645,PARK VIEW MEDICAL CENTRE,118,301.62,6308
01/06/2018,P84041,CORNERSTONE FAMILY PRACTICE,132,363.23,7029
01/06/2018,P84065,THE SINGH MEDICAL PRACTICE,73,207.54,3841
01/06/2018,P84037,DR CUNNINGHAM & PARTNERS,131,445.94,6848
01/06/2018,P84605,FERNCLOUGH SURGERY,38,87.03,1981
01/06/2018,P84067,HAZELDENE MEDICAL CENTRE,131,359.72,6808
01/06/2018,P84062,BROOKDALE SURGERY,46,71.97,2351
01/06/2018,P84021,THE MAPLES MEDICAL CENTRE,168,447.28,8480
01/06/2018,P84689,LONGSIGHT MEDICAL PRACTICE,94,304.34,4729
01/06/2018,P84663,THE NEVILLE FAMILY CENTRE,82,335.73,4120
01/06/2018,P84019,VALENTINE MEDICAL CENTRE,226,719.83,10810
01/06/2018,P84032,DRS HANIF & BANNURU,136,316.71,6307
01/06/2018,P84054,WHITLEY ROAD MEDICAL CENTRE,154,336.66,6669
01/06/2018,P84052,WEST GORTON MEDICAL PRACTICE,159,709.13,6852
01/06/2018,P84004,FIVE OAKS FAMILIY PRACTICE,218,474.68,9213
01/06/2018,P84033,BEACON MEDICAL CENTRE,95,205.79,3997
01/06/2018,P84048,TREGENNA GROUP PRACTICE,158,423.23,6517
01/06/2018,P84066,DAVID MEDICAL CENTRE,109,190.4,4386
01/06/2018,P84644,PARKSIDE SURGERY,122,202.98,4885
01/06/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,97,216.95,3876
01/06/2018,P84611,"DR CHIU, KOH AND GAN",155,259.83,6052
01/06/2018,P84045,THE PARK MEDICAL CENTRE,132,599.16,5153
01/06/2018,P84637,DR KHAN'S PRACTICE,70,202.72,2721
01/06/2018,P84049,THE AVENUE MEDICAL CENTRE,268,848.61,10369
01/06/2018,P84059,LIME SQUARE MEDICAL CENTRE,158,605.89,5935
01/06/2018,Y02325,CHARLESTOWN MD,109,425.41,3934
01/06/2018,P84025,ST GEORGE'S MEDICAL CENTRE,196,442.79,7022
01/06/2018,P84024,BOWLAND MEDICAL PRACTICE,219,635.81,7751
01/06/2018,P84028,GORTON MEDICAL CENTRE,242,555.21,8389
01/06/2018,P84055,MERSEYBANK SURGERY,80,143.42,2707
01/06/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,130,291.49,4389
01/06/2018,P84040,CONRAN MEDICAL CENTRE,191,499.59,6434
01/06/2018,P84639,FALLOWFIELD MEDICAL CENTRE,66,117.54,2209
01/06/2018,P84690,DAM HEAD MEDICAL CENTRE,86,115.86,2785
01/06/2018,P84029,BENCHILL MEDICAL PRACTICE,298,866.76,9647
01/06/2018,P84014,RK MEDICAL PRACTICE,169,355.44,4752
01/06/2018,Y02849,CITY HEALTH CENTRE,632,1415.59,12211
01/06/2018,Y02890,HAWTHORN MC,282,657.81,5110
01/07/2018,P84683,THE DOC'S SURGERY,47,79.7,7780
01/07/2018,P84005,THE VALLANCE CENTRE,56,114.48,8399
01/07/2018,P84018,MAULDETH MEDICAL CENTRE,41,53.87,6058
01/07/2018,P84630,THE ARCH MEDICAL PRACTICE,121,283.67,17610
01/07/2018,P84631,ARTANE MEDICAL CENTRE,14,30.62,1804
01/07/2018,P84669,CORNBROOK MEDICAL PRACTICE,121,277.43,12445
01/07/2018,P84068,CHORLTON FAMILY PRACTICE,152,444.6,15305
01/07/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,233,697.66,22553
01/07/2018,P84652,CORKLAND ROAD MEDICAL PRACTICE,78,204.58,7461
01/07/2018,P84035,BODEY MEDICAL CENTRE,179,674.25,16535
01/07/2018,P84064,NEW ISLINGTON MEDICAL CENTRE,64,272.91,5822
01/07/2018,P84026,DICKENSON ROAD MEDICAL CENTRE,82,278.03,7327
01/07/2018,P84023,SURREY LODGE PRACTICE,94,230.49,8203
01/07/2018,Y01695,MP VICTORIA MILL,30,138.82,2585
01/07/2018,P84027,WEST POINT MEDICAL CENTRE,90,209.46,7357
01/07/2018,P84009,AILSA CRAIG MEDICAL CENTRE,130,479.37,10588
01/07/2018,Y02520,SIMPSON MEDICAL PRACTICE,71,380.14,5654
01/07/2018,P84616,MANCHESTER MEDICAL,94,261.8,7349
01/07/2018,P84684,JOLLY MEDICAL CENTRE,50,104.39,3878
01/07/2018,P84022,KINGSWAY MEDICAL PRACTICE,79,181.74,6063
01/07/2018,P84050,MOUNT ROAD SURGERY,107,429.28,8061
01/07/2018,P84665,AL-SHIFA MEDICAL CENTRE,37,44.08,2770
01/07/2018,P84010,THE BORCHARDT MEDICAL CENTRE,142,332.47,10402
01/07/2018,P84017,LADYBARN GROUP PRACTICE,148,550.1,10708
01/07/2018,P84034,BARLOW MEDICAL CENTRE,205,426.43,14758
01/07/2018,P84650,THE ALEXANDRA PRACTICE,82,211.87,5837
01/07/2018,P84605,FERNCLOUGH SURGERY,28,73.21,1991
01/07/2018,P84039,THE RANGE MEDICAL CENTRE,115,327.31,7983
01/07/2018,Y02325,CHARLESTOWN MD,59,208.17,3975
01/07/2018,P84626,WILMSLOW ROAD SURGERY,71,230.76,4670
01/07/2018,P84053,ASHCROFT SURGERY,124,313.65,8034
01/07/2018,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,216,362.09,13940
01/07/2018,P84037,DR CUNNINGHAM & PARTNERS,106,319.77,6821
01/07/2018,P84640,QUEENS MEDICAL CENTRE,60,188.69,3859
01/07/2018,P84020,PEEL HALL MEDICAL CENTRE,144,349.41,9133
01/07/2018,P84682,BURNAGE HEALTHCARE PRACTICE,37,82.38,2315
01/07/2018,P84635,THE WHITSWOOD PRACTICE,65,227.11,3997
01/07/2018,P84061,BROOKLANDS MEDICAL PRACTICE,98,198.75,5950
01/07/2018,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,173,291.41,10447
01/07/2018,P84074,WELLFIELD MEDICAL CENTRE,167,508.22,10076
01/07/2018,P84038,ASHVILLE SURGERY,159,578.16,9425
01/07/2018,P84043,CORNISHWAY GROUP PRACTICE,155,459.67,9171
01/07/2018,Y02960,NEW BANK HEALTH,101,262.06,5887
01/07/2018,P84012,NORTHENDEN GROUP PRACTICE,174,519.65,10100
01/07/2018,P84611,"DR CHIU, KOH AND GAN",105,164.39,6058
01/07/2018,P84030,NEW COLLEGIATE MEDICAL CENTRE,242,995.14,13952
01/07/2018,P84689,LONGSIGHT MEDICAL PRACTICE,84,159.22,4732
01/07/2018,P84066,DAVID MEDICAL CENTRE,79,153.54,4398
01/07/2018,P84042,FLORENCE HOUSE MEDICAL PRACTICE,172,419.42,9435
01/07/2018,P84070,NEWTON HEATH MEDICAL CENTRE,123,334.35,6631
01/07/2018,P84021,THE MAPLES MEDICAL CENTRE,158,532.44,8506
01/07/2018,P84056,PRINCESS ROAD SURGERY,94,309.92,5029
01/07/2018,P84016,LEVENSHULME MEDICAL PRACTICE,150,468.28,7854
01/07/2018,P84041,CORNERSTONE FAMILY PRACTICE,137,370.59,7050
01/07/2018,P84032,DRS HANIF & BANNURU,123,271.23,6312
01/07/2018,P84052,WEST GORTON MEDICAL PRACTICE,136,552.66,6887
01/07/2018,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,238,876.46,12014
01/07/2018,P84672,WOODLANDS MEDICAL PRACTICE,65,144.82,3276
01/07/2018,P84071,WILBRAHAM SURGERY,88,203.7,4423
01/07/2018,P84065,THE SINGH MEDICAL PRACTICE,77,171.09,3841
01/07/2018,P84645,PARK VIEW MEDICAL CENTRE,129,324.17,6300
01/07/2018,P84663,THE NEVILLE FAMILY CENTRE,87,267.55,4143
01/07/2018,P84067,HAZELDENE MEDICAL CENTRE,143,538.03,6799
01/07/2018,P84051,EASTLANDS MEDICAL CENTRE,114,344.99,5311
01/07/2018,P84644,PARKSIDE SURGERY,110,353.32,4904
01/07/2018,P84019,VALENTINE MEDICAL CENTRE,243,820.9,10833
01/07/2018,P84062,BROOKDALE SURGERY,56,93.98,2342
01/07/2018,P84679,WILLOWBANK SURGERY,43,136.13,1771
01/07/2018,P84024,BOWLAND MEDICAL PRACTICE,189,464.12,7754
01/07/2018,P84004,FIVE OAKS FAMILIY PRACTICE,226,778.02,9227
01/07/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,96,286.56,3893
01/07/2018,P84045,THE PARK MEDICAL CENTRE,129,333.29,5156
01/07/2018,P84048,TREGENNA GROUP PRACTICE,165,524.41,6522
01/07/2018,P84033,BEACON MEDICAL CENTRE,103,190.23,4007
01/07/2018,P84025,ST GEORGE'S MEDICAL CENTRE,184,458.55,7016
01/07/2018,P84054,WHITLEY ROAD MEDICAL CENTRE,177,447.04,6661
01/07/2018,P84049,THE AVENUE MEDICAL CENTRE,277,1220.14,10369
01/07/2018,P84028,GORTON MEDICAL CENTRE,232,487.09,8357
01/07/2018,P84059,LIME SQUARE MEDICAL CENTRE,167,613,5951
01/07/2018,P84029,BENCHILL MEDICAL PRACTICE,277,658.13,9630
01/07/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,129,291.81,4405
01/07/2018,P84637,DR KHAN'S PRACTICE,80,184.6,2727
01/07/2018,P84055,MERSEYBANK SURGERY,84,132.95,2712
01/07/2018,P84690,DAM HEAD MEDICAL CENTRE,87,162.35,2779
01/07/2018,P84040,CONRAN MEDICAL CENTRE,205,525.59,6500
01/07/2018,P84014,RK MEDICAL PRACTICE,174,375.87,4781
01/07/2018,P84639,FALLOWFIELD MEDICAL CENTRE,95,234.33,2215
01/07/2018,Y02890,HAWTHORN MC,279,1043.1,5097
01/07/2018,Y02849,CITY HEALTH CENTRE,759,1969.23,12355
01/08/2018,P84005,THE VALLANCE CENTRE,33,105.27,8347
01/08/2018,P84630,THE ARCH MEDICAL PRACTICE,117,254.4,17532
01/08/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,166,442.71,22425
01/08/2018,P84018,MAULDETH MEDICAL CENTRE,44,64.85,5881
01/08/2018,P84631,ARTANE MEDICAL CENTRE,13,14.45,1734
01/08/2018,P84665,AL-SHIFA MEDICAL CENTRE,21,26.24,2779
01/08/2018,P84683,THE DOC'S SURGERY,64,126.32,7738
01/08/2018,P84023,SURREY LODGE PRACTICE,69,189.13,8140
01/08/2018,P84034,BARLOW MEDICAL CENTRE,133,403.86,14753
01/08/2018,P84068,CHORLTON FAMILY PRACTICE,149,421.17,15380
01/08/2018,Y02520,SIMPSON MEDICAL PRACTICE,55,315.36,5666
01/08/2018,P84035,BODEY MEDICAL CENTRE,161,482.33,16271
01/08/2018,P84652,CORKLAND ROAD MEDICAL PRACTICE,74,176.84,7439
01/08/2018,P84669,CORNBROOK MEDICAL PRACTICE,124,465.49,12418
01/08/2018,P84039,THE RANGE MEDICAL CENTRE,81,263.15,7966
01/08/2018,P84009,AILSA CRAIG MEDICAL CENTRE,111,464.82,10545
01/08/2018,P84640,QUEENS MEDICAL CENTRE,41,150.71,3849
01/08/2018,P84616,MANCHESTER MEDICAL,80,310.79,7369
01/08/2018,P84635,THE WHITSWOOD PRACTICE,44,194.91,3990
01/08/2018,P84650,THE ALEXANDRA PRACTICE,67,165.11,5805
01/08/2018,P84026,DICKENSON ROAD MEDICAL CENTRE,86,261.93,7344
01/08/2018,P84064,NEW ISLINGTON MEDICAL CENTRE,70,281.73,5877
01/08/2018,P84050,MOUNT ROAD SURGERY,98,261.98,8084
01/08/2018,P84017,LADYBARN GROUP PRACTICE,130,553.89,10722
01/08/2018,P84027,WEST POINT MEDICAL CENTRE,92,319.87,7375
01/08/2018,P84626,WILMSLOW ROAD SURGERY,58,180.68,4648
01/08/2018,P84689,LONGSIGHT MEDICAL PRACTICE,62,120.21,4748
01/08/2018,P84033,BEACON MEDICAL CENTRE,55,158.84,4017
01/08/2018,P84010,THE BORCHARDT MEDICAL CENTRE,145,394.22,10357
01/08/2018,P84684,JOLLY MEDICAL CENTRE,55,98.36,3914
01/08/2018,P84074,WELLFIELD MEDICAL CENTRE,144,367.29,10127
01/08/2018,P84053,ASHCROFT SURGERY,115,338.86,8019
01/08/2018,Y02960,NEW BANK HEALTH,86,235.75,5910
01/08/2018,P84016,LEVENSHULME MEDICAL PRACTICE,115,261.85,7878
01/08/2018,P84056,PRINCESS ROAD SURGERY,74,224.87,5041
01/08/2018,P84037,DR CUNNINGHAM & PARTNERS,100,296.27,6793
01/08/2018,P84061,BROOKLANDS MEDICAL PRACTICE,88,190.61,5941
01/08/2018,P84004,FIVE OAKS FAMILIY PRACTICE,137,356.47,9228
01/08/2018,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,181,618.29,12040
01/08/2018,P84043,CORNISHWAY GROUP PRACTICE,139,347.51,9202
01/08/2018,P84030,NEW COLLEGIATE MEDICAL CENTRE,213,720.96,13970
01/08/2018,P84672,WOODLANDS MEDICAL PRACTICE,51,126.37,3275
01/08/2018,P84041,CORNERSTONE FAMILY PRACTICE,110,241.87,7043
01/08/2018,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,224,402.57,13991
01/08/2018,P84042,FLORENCE HOUSE MEDICAL PRACTICE,152,692.12,9487
01/08/2018,P84022,KINGSWAY MEDICAL PRACTICE,98,254.99,6073
01/08/2018,P84020,PEEL HALL MEDICAL CENTRE,149,587.06,9168
01/08/2018,P84038,ASHVILLE SURGERY,156,601.18,9452
01/08/2018,P84070,NEWTON HEATH MEDICAL CENTRE,110,282.35,6648
01/08/2018,P84062,BROOKDALE SURGERY,39,68.33,2344
01/08/2018,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,176,347.84,10486
01/08/2018,Y02325,CHARLESTOWN MD,67,206.32,3988
01/08/2018,P84012,NORTHENDEN GROUP PRACTICE,184,544.78,10084
01/08/2018,P84021,THE MAPLES MEDICAL CENTRE,158,560.94,8529
01/08/2018,P84032,DRS HANIF & BANNURU,118,466.92,6299
01/08/2018,P84644,PARKSIDE SURGERY,92,326.21,4911
01/08/2018,P84682,BURNAGE HEALTHCARE PRACTICE,44,85.45,2330
01/08/2018,P84051,EASTLANDS MEDICAL CENTRE,101,335.13,5298
01/08/2018,P84679,WILLOWBANK SURGERY,35,81.56,1770
01/08/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,79,310.89,3926
01/08/2018,P84663,THE NEVILLE FAMILY CENTRE,87,544.83,4171
01/08/2018,P84049,THE AVENUE MEDICAL CENTRE,216,632.88,10353
01/08/2018,P84066,DAVID MEDICAL CENTRE,92,172.95,4407
01/08/2018,P84065,THE SINGH MEDICAL PRACTICE,81,169.47,3830
01/08/2018,P84611,"DR CHIU, KOH AND GAN",128,321.78,6048
01/08/2018,P84052,WEST GORTON MEDICAL PRACTICE,150,730.92,6918
01/08/2018,P84045,THE PARK MEDICAL CENTRE,112,464.48,5154
01/08/2018,P84637,DR KHAN'S PRACTICE,61,235.79,2732
01/08/2018,P84071,WILBRAHAM SURGERY,99,237.52,4430
01/08/2018,P84605,FERNCLOUGH SURGERY,45,176.98,1990
01/08/2018,P84054,WHITLEY ROAD MEDICAL CENTRE,153,352.98,6651
01/08/2018,P84067,HAZELDENE MEDICAL CENTRE,157,510.47,6818
01/08/2018,P84059,LIME SQUARE MEDICAL CENTRE,139,420.29,5981
01/08/2018,P84645,PARK VIEW MEDICAL CENTRE,148,394.26,6324
01/08/2018,P84019,VALENTINE MEDICAL CENTRE,259,988.13,10881
01/08/2018,P84024,BOWLAND MEDICAL PRACTICE,187,568.14,7753
01/08/2018,P84025,ST GEORGE'S MEDICAL CENTRE,174,588.68,7001
01/08/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,111,236.57,4416
01/08/2018,P84028,GORTON MEDICAL CENTRE,214,522.92,8327
01/08/2018,P84040,CONRAN MEDICAL CENTRE,169,591.1,6530
01/08/2018,P84029,BENCHILL MEDICAL PRACTICE,256,775.03,9655
01/08/2018,P84048,TREGENNA GROUP PRACTICE,177,416.76,6512
01/08/2018,P84055,MERSEYBANK SURGERY,77,166.48,2712
01/08/2018,P84690,DAM HEAD MEDICAL CENTRE,81,141.05,2786
01/08/2018,P84639,FALLOWFIELD MEDICAL CENTRE,72,300.18,2223
01/08/2018,P84014,RK MEDICAL PRACTICE,161,335.07,4798
01/08/2018,Y01695,MP VICTORIA MILL,93,240.17,2583
01/08/2018,Y02890,HAWTHORN MC,262,987.15,5112
01/08/2018,Y02849,CITY HEALTH CENTRE,702,1832.04,12511
01/09/2018,P84683,THE DOC'S SURGERY,43,84.11,7714
01/09/2018,P84630,THE ARCH MEDICAL PRACTICE,105,243.89,17449
01/09/2018,P84005,THE VALLANCE CENTRE,52,124.79,8155
01/09/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,180,538.27,22305
01/09/2018,P84018,MAULDETH MEDICAL CENTRE,47,68.05,5736
01/09/2018,P84665,AL-SHIFA MEDICAL CENTRE,26,29.87,2769
01/09/2018,P84068,CHORLTON FAMILY PRACTICE,151,384.18,15453
01/09/2018,P84652,CORKLAND ROAD MEDICAL PRACTICE,75,352.11,7407
01/09/2018,P84631,ARTANE MEDICAL CENTRE,17,37.47,1654
01/09/2018,P84064,NEW ISLINGTON MEDICAL CENTRE,64,151.48,5984
01/09/2018,Y02520,SIMPSON MEDICAL PRACTICE,63,327.19,5670
01/09/2018,P84023,SURREY LODGE PRACTICE,92,345.6,8105
01/09/2018,P84039,THE RANGE MEDICAL CENTRE,91,203.95,7936
01/09/2018,P84035,BODEY MEDICAL CENTRE,191,414.25,16104
01/09/2018,P84010,THE BORCHARDT MEDICAL CENTRE,124,254.32,10325
01/09/2018,P84034,BARLOW MEDICAL CENTRE,180,352.23,14841
01/09/2018,P84626,WILMSLOW ROAD SURGERY,57,105.02,4663
01/09/2018,P84669,CORNBROOK MEDICAL PRACTICE,156,391.99,12450
01/09/2018,P84017,LADYBARN GROUP PRACTICE,135,387.98,10725
01/09/2018,P84635,THE WHITSWOOD PRACTICE,52,201.12,4006
01/09/2018,P84616,MANCHESTER MEDICAL,97,340.38,7413
01/09/2018,P84026,DICKENSON ROAD MEDICAL CENTRE,99,200.04,7373
01/09/2018,P84027,WEST POINT MEDICAL CENTRE,104,355.98,7386
01/09/2018,P84605,FERNCLOUGH SURGERY,29,108.19,1994
01/09/2018,P84009,AILSA CRAIG MEDICAL CENTRE,157,777.3,10559
01/09/2018,P84022,KINGSWAY MEDICAL PRACTICE,91,321.18,6064
01/09/2018,P84050,MOUNT ROAD SURGERY,123,342.81,8095
01/09/2018,Y02960,NEW BANK HEALTH,90,195.81,5918
01/09/2018,P84061,BROOKLANDS MEDICAL PRACTICE,91,173.08,5959
01/09/2018,P84650,THE ALEXANDRA PRACTICE,91,330.47,5813
01/09/2018,P84056,PRINCESS ROAD SURGERY,79,261.81,5042
01/09/2018,P84038,ASHVILLE SURGERY,156,483.76,9511
01/09/2018,P84070,NEWTON HEATH MEDICAL CENTRE,111,237.95,6678
01/09/2018,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,234,510.79,13985
01/09/2018,P84032,DRS HANIF & BANNURU,106,215.74,6293
01/09/2018,P84053,ASHCROFT SURGERY,135,536.85,7986
01/09/2018,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,178,479.27,10526
01/09/2018,P84012,NORTHENDEN GROUP PRACTICE,179,502.42,10103
01/09/2018,P84689,LONGSIGHT MEDICAL PRACTICE,86,231.78,4770
01/09/2018,P84041,CORNERSTONE FAMILY PRACTICE,128,312.34,7084
01/09/2018,P84042,FLORENCE HOUSE MEDICAL PRACTICE,173,929.08,9566
01/09/2018,P84004,FIVE OAKS FAMILIY PRACTICE,167,633.04,9208
01/09/2018,P84043,CORNISHWAY GROUP PRACTICE,169,530.36,9217
01/09/2018,P84682,BURNAGE HEALTHCARE PRACTICE,44,85.45,2332
01/09/2018,P84071,WILBRAHAM SURGERY,86,224.99,4451
01/09/2018,P84679,WILLOWBANK SURGERY,34,112.75,1757
01/09/2018,P84016,LEVENSHULME MEDICAL PRACTICE,154,631.42,7901
01/09/2018,P84062,BROOKDALE SURGERY,46,86.54,2345
01/09/2018,P84020,PEEL HALL MEDICAL CENTRE,181,564.93,9196
01/09/2018,P84672,WOODLANDS MEDICAL PRACTICE,64,156.58,3251
01/09/2018,P84030,NEW COLLEGIATE MEDICAL CENTRE,282,851.29,14020
01/09/2018,P84644,PARKSIDE SURGERY,100,399.95,4953
01/09/2018,P84021,THE MAPLES MEDICAL CENTRE,176,444.42,8549
01/09/2018,P84074,WELLFIELD MEDICAL CENTRE,209,579.06,10119
01/09/2018,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,251,766.28,12063
01/09/2018,P84684,JOLLY MEDICAL CENTRE,83,168.66,3955
01/09/2018,P84037,DR CUNNINGHAM & PARTNERS,146,272.24,6782
01/09/2018,P84051,EASTLANDS MEDICAL CENTRE,116,285.39,5296
01/09/2018,P84645,PARK VIEW MEDICAL CENTRE,140,339.64,6359
01/09/2018,P84019,VALENTINE MEDICAL CENTRE,245,965.33,10942
01/09/2018,P84045,THE PARK MEDICAL CENTRE,116,315.17,5176
01/09/2018,P84067,HAZELDENE MEDICAL CENTRE,153,449.73,6787
01/09/2018,P84065,THE SINGH MEDICAL PRACTICE,88,198.67,3836
01/09/2018,P84640,QUEENS MEDICAL CENTRE,89,366.82,3841
01/09/2018,Y02325,CHARLESTOWN MD,94,445.41,3996
01/09/2018,P84639,FALLOWFIELD MEDICAL CENTRE,54,109.14,2234
01/09/2018,P84024,BOWLAND MEDICAL PRACTICE,189,498.57,7765
01/09/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,98,253.71,3949
01/09/2018,P84052,WEST GORTON MEDICAL PRACTICE,177,1092.82,6912
01/09/2018,P84048,TREGENNA GROUP PRACTICE,171,326.23,6531
01/09/2018,P84066,DAVID MEDICAL CENTRE,117,252.43,4429
01/09/2018,P84054,WHITLEY ROAD MEDICAL CENTRE,176,380.21,6653
01/09/2018,P84663,THE NEVILLE FAMILY CENTRE,112,459.02,4224
01/09/2018,P84059,LIME SQUARE MEDICAL CENTRE,162,604.07,5998
01/09/2018,P84040,CONRAN MEDICAL CENTRE,178,499.83,6542
